id	vernacularName	source	language	countryCode	sex	lifeStage	isPreferredName
2889373	Buckwheat	Catalogue of Life	eng	null	null	null	null
2889378	India Buckwheat	Checklist of Vermont Species	eng	US	null	null	null
2890075	Bicknell's Crane's-bill	Checklist of Vermont Species	eng	US	null	null	false
2891677	Gray-green Wood-sorrel	Martha's Vineyard species checklist	eng	null	null	null	null
2891774	Jewel-weed	Checklist of Vermont Species	eng	US	null	null	false
2891783	Balfour’s Impatiens	Checklist of Vermont Species	eng	US	null	null	null
2913288	Baby's Breath	Checklist of Vermont Species	eng	US	null	null	false
2913380	Dyer's Bedstraw	Checklist of Vermont Species	eng	US	null	null	true
2913472	Bristly Bedstraw	Martha's Vineyard species checklist	eng	null	null	null	null
2913548	Catchweed Bedstraw	Checklist of Vermont Species	eng	US	null	null	null
2913548	Annual Bedstraw	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
2914642	Sweet Bedstraw	Checklist of Vermont Species	eng	US	null	null	false
2914722	Licorice Bedstraw	Checklist of Vermont Species	eng	US	null	null	null
2925514	Purpletop Verbena	Checklist of Vermont Species	eng	US	null	null	null
2925514	Pretty Vervain	Checklist of Vermont Species	eng	US	null	null	false
2925527	American Vervain	Martha's Vineyard species checklist	eng	null	null	null	null
2925532	Big-bracted Verbena	Checklist of Vermont Species	eng	US	null	null	false
2925756	Bluebur	Checklist of Vermont Species	eng	US	null	null	null
2925815	Common Hound's-tongue	Checklist of Vermont Species	eng	US	null	null	true
2925892	Blue Thistle	Checklist of Vermont Species	eng	US	null	null	null
2926406	Giant Hyssop	Checklist of Vermont Species	eng	US	null	null	false
2926408	Yellow Giant Hyssop	Checklist of Vermont Species	eng	US	null	null	null
2926501	Hairy Pagoda-plant	Checklist of Vermont Species	eng	US	null	null	null
2926502	Downy Blephilia	Checklist of Vermont Species	eng	US	null	null	false
2926557	Gill-over-the-ground	Martha's Vineyard species checklist	eng	null	null	null	null
2926679	Clasping Henbit	Checklist of Vermont Species	eng	US	null	null	false
2926682	Red Dead-nettle	Checklist of Vermont Species	eng	US	null	null	null
2926691	Falsepennyroyal	Checklist of Vermont Species	eng	US	null	null	null
2926704	Pudding-grass	Checklist of Vermont Species	eng	US	null	null	false
2926759	Marsh Scullcap	Checklist of Vermont Species	eng	US	null	null	null
2926885	Summer Savory	TAXREF	eng	GB	null	null	null
2926899	Canada Germander	Martha's Vineyard species checklist	eng	null	null	null	null
2926945	Wild Basil	TAXREF	eng	GB	null	null	null
2927004	Common Sage	Checklist of Vermont Species	eng	US	null	null	false
2927069	Horehound	Global Register of Introduced and Invasive Species - Alaska, United States (ver.2.0, 2022)	eng	US	null	null	null
2927075	Crested Elsholtzia	Checklist of Vermont Species	eng	US	null	null	true
2927078	Bugle	Checklist of Vermont Species	eng	US	null	null	null
2927198	Canada Mint	Checklist of Vermont Species	eng	US	null	null	true
2927208	Watermint	Checklist of Vermont Species	eng	US	null	null	true
2927230	Lamb's-ears	Checklist of Vermont Species	eng	US	null	null	null
2927351	Appalachian Mountainmint	Checklist of Vermont Species	eng	US	null	null	null
2927354	Hoary Mountain-mint	Checklist of Vermont Species	eng	US	null	null	null
2927363	Whorled Mountainmint	Checklist of Vermont Species	eng	US	null	null	null
2927368	Awned Mountain-mint	Checklist of Vermont Species	eng	US	null	null	null
2927374	Clustered Mountain-mint	Martha's Vineyard species checklist	eng	null	null	null	null
2927376	Virginia Mountain-mint	Checklist of Vermont Species	eng	US	null	null	null
2927492	Swamp Dodder	Checklist of Vermont Species	eng	US	null	null	true
2927518	Lesser Dodder	Checklist of Vermont Species	eng	US	null	null	null
2927552	Tiny Trumpet	Checklist of Vermont Species	eng	US	null	null	null
2927727	Rock Pink	Checklist of Vermont Species	eng	US	null	null	false
2927730	Forest Phlox	Checklist of Vermont Species	eng	US	null	null	null
2927744	Panicled Phlox	Checklist of Vermont Species	eng	US	null	null	null
2928226	Scorpion Weed	United Kingdom Species Inventory (UKSI)	eng	null	null	null	true
2928238	Desert Bluebells	GRIN Taxonomy	eng	null	null	null	null
2928281	John's-cabbage	Checklist of Vermont Species	eng	US	null	null	null
2928390	European Morning Glory	Checklist of Vermont Species	eng	US	null	null	false
5239963	Leopard Earthball	TAXREF	eng	GB	null	null	null
2889229	Princess-feather, Kiss Me Over The Garden Gate	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2890122	Hedgerow Crane's-bill	Checklist of Vermont Species	eng	US	null	null	null
2890212	Cranesbill	Checklist of Vermont Species	eng	US	null	null	false
2913365	Three-petal Bedstraw	TAXREF	eng	GB	null	null	null
2913463	Three-flowered Bedstraw	Checklist of Vermont Species	eng	US	null	null	true
2925820	Giant-forget-me-not	Checklist of Vermont Species	eng	US	null	null	null
2943190	Caragana	Checklist of Vermont Species	eng	US	null	null	false
2928390	Creeping Jenny	Checklist of Vermont Species	eng	US	null	null	null
2891773	Balsam	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2891774	Snapweed	Martha's Vineyard species checklist	eng	null	null	null	null
2913548	Scarthgrass	Martha's Vineyard species checklist	eng	null	null	null	null
2913548	Sweethearts	Checklist of Vermont Species	eng	US	null	null	false
2913741	Limestone Swamp Bedstraw	Checklist of Vermont Species	eng	US	null	null	true
2913903	Lanceleaf Wild Licorice	Checklist of Vermont Species	eng	US	null	null	null
2914640	Labrador Marsh Bedstraw	Checklist of Vermont Species	eng	US	null	null	false
2914642	Sweet Woodruff	Checklist of Vermont Species	eng	US	null	null	null
2914722	Cross-cleavers	Martha's Vineyard species checklist	eng	null	null	null	false
2923947	Common Buttonbush	Martha's Vineyard species checklist	eng	null	null	null	null
2925500	Simple Vervain	Checklist of Vermont Species	eng	US	null	null	false
2925514	Argentine Vervain	Checklist of Vermont Species	eng	US	null	null	null
2925514	Purple-top Vervain	Checklist of Vermont Species	eng	US	null	null	true
2925527	Swamp Verbena	Martha's Vineyard species checklist	eng	null	null	null	null
2925531	Mullein-leaved Vervain	Checklist of Vermont Species	eng	US	null	null	false
2925532	Big-bract Vervain	Checklist of Vermont Species	eng	US	null	null	null
2925892	Vipers Bugloss	Checklist of Vermont Species	eng	US	null	null	null
2925901	Corn Gromwell	Checklist of Vermont Species	eng	US	null	null	null
2926045	Greater Forget-me-not	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
2926068	Quaker Comfrey	Checklist of Vermont Species	eng	US	null	null	null
2926086	Common Gromwell	TAXREF	eng	GB	null	null	null
2926110	Starflower	Martha's Vineyard species checklist	eng	null	null	null	null
2926406	Blue Giant Hyssop	Checklist of Vermont Species	eng	US	null	null	null
2926557	Run-away-robin	Martha's Vineyard species checklist	eng	null	null	null	false
2926572	False Dragonhead	Checklist of Vermont Species	eng	US	null	null	null
2926628	Canada Horsebalm	Checklist of Vermont Species	eng	US	null	null	true
2926679	Henbit Deadnettle	Martha's Vineyard species checklist	eng	null	null	null	null
2926682	Red Henbit	Martha's Vineyard species checklist	eng	null	null	null	false
2926684	Spotted Henbit	Checklist of Vermont Species	eng	US	null	null	null
2926691	Rough Falsepennyroyal	Checklist of Vermont Species	eng	US	null	null	null
2926759	Skullcap	TAXREF	eng	GB	null	null	null
2926885	Savory	Checklist of Vermont Species	eng	US	null	null	null
2926899	Hairy Germander	Checklist of Vermont Species	eng	US	null	null	null
2926995	Lilac Sage	Checklist of Vermont Species	eng	US	null	null	null
2927004	Garden Sage	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
2927069	White Horehound	Checklist of Vermont Species	eng	US	null	null	null
2927075	Crested Late-summer-mint	Checklist of Vermont Species	eng	US	null	null	null
2927078	Bugleherb	Checklist of Vermont Species	eng	US	null	null	null
2927198	American Cornmint	Martha's Vineyard species checklist	eng	null	null	null	true
2927208	Bergamot Mint	Checklist of Vermont Species	eng	US	null	null	false
2927230	Lamb's-lugs	Checklist of Vermont Species	eng	US	null	null	null
2927374	Clustered Mountainmint	Checklist of Vermont Species	eng	US	null	null	null
2927376	Virginia Mountainmint	Checklist of Vermont Species	eng	US	null	null	null
2927492	Gronovius Dodder	Checklist of Vermont Species	eng	US	null	null	false
2927518	Clover Dodder	Checklist of Vermont Species	eng	US	null	null	null
2927552	Slenderleaf Collomia	Checklist of Vermont Species	eng	US	null	null	null
2927730	Louisiana Phlox	Checklist of Vermont Species	eng	US	null	null	false
2927738	Creeping Phlox	Checklist of Vermont Species	eng	US	null	null	null
2927744	Fall Phlox	Checklist of Vermont Species	eng	US	null	null	null
2928390	Smallflowered Morningglory	Checklist of Vermont Species	eng	US	null	null	null
2928441	Hedge False Bindweed	Martha's Vineyard species checklist	eng	null	null	null	null
2928562	Sweet-willy	Checklist of Vermont Species	eng	US	null	null	null
2928576	Tall Morningglory	Checklist of Vermont Species	eng	US	null	null	null
2928741	Sacred Thorn-apple, Hairy Thornapple, Western Jimson Weed	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2928751	Jamestown Weed	Martha's Vineyard species checklist	eng	null	null	null	null
2928755	Sacred Datula	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2928775	Small Tobacco	GRIN Taxonomy	eng	null	null	null	null
2928835	Barbary Matrimony-vine	Checklist of Vermont Species	eng	US	null	null	null
2928835	Tibetan Goji	Checklist of Vermont Species	eng	US	null	null	null
2928840	Rennet	Checklist of Vermont Species	eng	US	null	null	true
2928859	Violet-flower Petunia	Checklist of Vermont Species	eng	US	null	null	null
2928861	Violet-flower Petunia	Checklist of Vermont Species	eng	US	null	null	null
2928978	Black Henbane	Martha's Vineyard species checklist	eng	null	null	null	null
5284982	Weymouth Pine	TAXREF	eng	GB	null	null	null
2891770	Glandular Touch-me-not	Checklist of Vermont Species	eng	US	null	null	false
2943190	Yellow Acacia	Checklist of Vermont Species	eng	US	null	null	null
2891677	Common Yellow Wood-sorrel	Martha's Vineyard species checklist	eng	null	null	null	false
2891760	American Wood-sorrel	Checklist of Vermont Species	eng	US	null	null	false
2891767	Pale Snapweed	Martha's Vineyard species checklist	eng	null	null	null	null
2891770	Himalayan Balsam	Checklist of Vermont Species	eng	US	null	null	null
2891774	Spotted Jewelweed	Checklist of Vermont Species	eng	US	null	null	null
2913365	Northern Three-lobed Bedstraw	Checklist of Vermont Species	eng	US	null	null	false
2913380	Cleavers	Checklist of Vermont Species	eng	US	null	null	null
2913463	Sweet-scent Bedstraw	Checklist of Vermont Species	eng	US	null	null	null
2913472	Large Marsh Bedstraw	Checklist of Vermont Species	eng	US	null	null	false
2913548	Bedstraw, Cleavers	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2913548	Common Bedstraw	Martha's Vineyard species checklist	eng	null	null	null	true
2914642	Sweet White Woodruff	Checklist of Vermont Species	eng	US	null	null	false
2914722	Forest Bedstraw	Martha's Vineyard species checklist	eng	null	null	null	null
2923947	Buttonbush	Martha's Vineyard species checklist	eng	null	null	null	null
2925445	Slender-spiked Lopseed	Checklist of Vermont Species	eng	US	null	null	false
2925474	Engelmann's Vervain	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
2925514	Cluster-flower Vervain	Checklist of Vermont Species	eng	US	null	null	null
2925514	Butterfly Vervain	Checklist of Vermont Species	eng	US	null	null	false
2925527	American Vervain, Blue Vervain, Swamp Vervain	Checklist of Vascular Plants in Korea	eng	null	null	null	null
2925532	Large-bracted Vervain	Checklist of Vermont Species	eng	US	null	null	true
2925756	Bur Forget-me-not	Checklist of Vermont Species	eng	US	null	null	null
2925901	Pigeonweed	Checklist of Vermont Species	eng	US	null	null	null
2926045	False Forget-me-not	GRIN Taxonomy	eng	null	null	null	null
2926066	Prickly Comfrey	Checklist of Vermont Species	eng	US	null	null	null
2926068	Comfrey	Catalogue of Life	eng	null	null	null	null
2926086	Pearl Gromwell	Checklist of Vermont Species	eng	US	null	null	null
2926110	Beeplant	Martha's Vineyard species checklist	eng	null	null	null	null
2926406	Licorice-mint	Checklist of Vermont Species	eng	US	null	null	null
2926557	Field Balm	Martha's Vineyard species checklist	eng	null	null	null	false
2926572	Obedience	Martha's Vineyard species checklist	eng	null	null	null	null
2926612	Winter Sweet	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	false
2926628	Richweed	Checklist of Vermont Species	eng	US	null	null	null
2926665	Forked Bluecurls	Checklist of Vermont Species	eng	US	null	null	null
2926679	Common Henbit	Checklist of Vermont Species	eng	US	null	null	null
2927078	Carpet Bugleweed	Checklist of Vermont Species	eng	US	null	null	false
2927079	Blue Bugle	Checklist of Vermont Species	eng	US	null	null	null
2927192	Corn Mint	Martha's Vineyard species checklist	eng	null	null	null	null
2927198	Corn Mint	Checklist of Vermont Species	eng	US	null	null	null
2927230	Woolly Betony	Checklist of Vermont Species	eng	US	null	null	null
2927245	Woundwort	Checklist of Vermont Species	eng	US	null	null	null
2927251	Marsh Hedge Nettle	Checklist of Vermont Species	eng	US	null	null	true
2927273	Hyssopleaf Hedgenettle	Checklist of Vermont Species	eng	US	null	null	null
2927287	Hyssopleaf Hedgenettle	Checklist of Vermont Species	eng	US	null	null	null
2927305	English Lavender	Checklist of Vermont Species	eng	US	null	null	null
2927324	Golden Archangel	Checklist of Vermont Species	eng	US	null	null	false
2927347	Narrowleaf Mountain-mint	Martha's Vineyard species checklist	eng	null	null	null	false
2943190	Siberian Pea Tree	Checklist of Vermont Species	eng	US	null	null	null
2927552	Narrow-leaved Mountain-trumpet	Checklist of Vermont Species	eng	US	null	null	false
2927723	Annual Phlox	GRIN Taxonomy	eng	null	null	null	null
2927727	Moss Phlox	TAXREF	eng	GB	null	null	null
2927730	Wild Sweet-william	Checklist of Vermont Species	eng	US	null	null	null
2927744	Perennial Phlox	Checklist of Vermont Species	eng	US	null	null	null
2927783	Northern Meadow Phlox	Checklist of Vermont Species	eng	US	null	null	false
2927841	Bog Jacob's-ladder	Checklist of Vermont Species	eng	US	null	null	false
2928390	Small Bindweed	Checklist of Vermont Species	eng	US	null	null	null
2928441	Hedgebell	Martha's Vineyard species checklist	eng	null	null	null	null
2928562	Star-of-bethlehem	Checklist of Vermont Species	eng	US	null	null	null
2928624	Star Ipomoea	Checklist of Vermont Species	eng	US	null	null	null
2928741	Hairy Thorn-apple	GRIN Taxonomy	eng	null	null	null	null
2891266	Dewdrop Crane's-bill	Checklist of Vermont Species	eng	US	null	null	false
2891304	Meadow Crane's-bill	Checklist of Vermont Species	eng	US	null	null	null
2891390	Dusky Crane's-bill	Checklist of Vermont Species	eng	US	null	null	null
2891677	Common Yellow Woodsorrel	Martha's Vineyard species checklist	eng	null	null	null	null
2925500	Narrow-leaf Vervain	Checklist of Vermont Species	eng	US	null	null	null
2927849	Spreading Jacob's-ladder	Checklist of Vermont Species	eng	US	null	null	null
2927850	Jacob's-ladder	Checklist of Vermont Species	eng	US	null	null	null
2928226	Lacy Phacelia	Catalogue of Life	eng	null	null	null	null
2926110	Talewort	Martha's Vineyard species checklist	eng	null	null	null	null
2926406	Anise-hyssop	Checklist of Vermont Species	eng	US	null	null	null
2926679	Hen-bit	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
2926682	Purple Deadnettle	Martha's Vineyard species checklist	eng	null	null	null	null
2926691	Mock Pennyroyal	Checklist of Vermont Species	eng	US	null	null	false
2926704	American False Pennyroyal	Checklist of Vermont Species	eng	US	null	null	null
2926759	Marsh Skullcap	Martha's Vineyard species checklist	eng	null	null	null	null
2926885	Summer Thyme	Checklist of Vermont Species	eng	US	null	null	false
2888360	Pinedrops	Checklist of Vermont Species	eng	US	null	null	null
2926899	American Germander	Checklist of Vermont Species	eng	US	null	null	null
2927078	Creeping Bugleweed	Checklist of Vermont Species	eng	US	null	null	true
